section,section_slug,link_text,cycle_start,cycle_end,year,month_number,month_name_es,document_date,url,is_pdf,parent_page
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Marzo 2013,2012,2013,2013,3,marzo,2013-03-01,http://www.gob.mx/cms/uploads/attachment/file/145648/Balance_Edulcorantes_marzo_13__1414164483_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2012-2013?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Abril 2013,2012,2013,2013,4,abril,2013-04-01,http://www.gob.mx/cms/uploads/attachment/file/145641/Balance_Edulcorantes_abril_13__1414165022_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2012-2013?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Mayo 2013,2012,2013,2013,5,mayo,2013-05-01,http://www.gob.mx/cms/uploads/attachment/file/145649/Balance_Edulcorantes_mayo_13__1414168270_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2012-2013?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Junio 2013,2012,2013,2013,6,junio,2013-06-01,http://www.gob.mx/cms/uploads/attachment/file/145647/Balance_Edulcorantes_Junio_13__1414168332_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2012-2013?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Julio 2013,2012,2013,2013,7,julio,2013-07-01,http://www.gob.mx/cms/uploads/attachment/file/145646/Balance_Edulcorantes_Julio_13__1414168451_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2012-2013?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Agosto 2013,2012,2013,2013,8,agosto,2013-08-01,http://www.gob.mx/cms/uploads/attachment/file/145642/Balance_Edulcorantes_Agosto_13__1414168506_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2012-2013?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Septiembre 2013,2012,2013,2013,9,septiembre,2013-09-01,http://www.gob.mx/cms/uploads/attachment/file/145652/Balance_Edulcorantes_Septiembre_13__1414166309_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2012-2013?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Octubre 2013,2013,2014,2013,10,octubre,2013-10-01,http://www.gob.mx/cms/uploads/attachment/file/145664/Balance_Edulcorantes_octubre_13__1414160739_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Noviembre 2013,2013,2014,2013,11,noviembre,2013-11-01,http://www.gob.mx/cms/uploads/attachment/file/145662/Balance_Edulcorantes_noviembre_13__1414160820_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Diciembre 2013,2013,2014,2013,12,diciembre,2013-12-01,http://www.gob.mx/cms/uploads/attachment/file/145656/Balance_Edulcorantes_diciembre_13__1414160880_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Enero 2014,2013,2014,2014,1,enero,2014-01-01,http://www.gob.mx/cms/uploads/attachment/file/145657/Balance_Edulcorantes_enero_14__1414160934_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Febrero 2014,2013,2014,2014,2,febrero,2014-02-01,http://www.gob.mx/cms/uploads/attachment/file/145658/Balance_Edulcorantes_febrero_14__1414160980_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Marzo 2014,2013,2014,2014,3,marzo,2014-03-01,http://www.gob.mx/cms/uploads/attachment/file/145660/Balance_Edulcorantes_Marzo_14__1414161043_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Abril 2014,2013,2014,2014,4,abril,2014-04-01,http://www.gob.mx/cms/uploads/attachment/file/145654/Balance_Edulcorantes_Abril_14__1414161110_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Mayo 2014,2013,2014,2014,5,mayo,2014-05-01,http://www.gob.mx/cms/uploads/attachment/file/145663/Balance_Edulcorantes_Mayo_14__1414161156_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Junio 2014,2013,2014,2014,6,junio,2014-06-01,http://www.gob.mx/cms/uploads/attachment/file/145661/Balance_Edulcorantes_Junio_14__1429809386_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Julio 2014,2013,2014,2014,7,julio,2014-07-01,http://www.gob.mx/cms/uploads/attachment/file/145659/Balance_Edulcorantes_Julio_14__1429809246_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Agosto 2014,2013,2014,2014,8,agosto,2014-08-01,http://www.gob.mx/cms/uploads/attachment/file/145655/Balance_Edulcorantes_Agosto_14__1414161301_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Septiembre 2014,2013,2014,2014,9,septiembre,2014-09-01,http://www.gob.mx/cms/uploads/attachment/file/145665/Balance_Edulcorantes_Septiembre_14__1414003121_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2013-2014?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Octubre 2014,2014,2015,2014,10,octubre,2014-10-01,http://www.gob.mx/cms/uploads/attachment/file/145677/BalanceEdulcorantesOctubre14__1446828111_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Noviembre 2014,2014,2015,2014,11,noviembre,2014-11-01,http://www.gob.mx/cms/uploads/attachment/file/145675/Balance_Edulcorantes_noviembre_14__1446828340_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Diciembre 2014,2014,2015,2014,12,diciembre,2014-12-01,http://www.gob.mx/cms/uploads/attachment/file/145668/Balance_Edulcorantes_Diciembre_14__1446828372_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Enero 2015,2014,2015,2015,1,enero,2015-01-01,http://www.gob.mx/cms/uploads/attachment/file/145669/Balance_Edulcorantes_Enero_15__1446828407_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Febrero 2015,2014,2015,2015,2,febrero,2015-02-01,http://www.gob.mx/cms/uploads/attachment/file/145670/Balance_Edulcorantes_Febrero_15__1446828447_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Marzo 2015,2014,2015,2015,3,marzo,2015-03-01,http://www.gob.mx/cms/uploads/attachment/file/145673/Balance_Edulcorantes_marzo_15__1446828527_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Abril 2015,2014,2015,2015,4,abril,2015-04-01,http://www.gob.mx/cms/uploads/attachment/file/145667/Balance_Edulcorantes_abril_15__1446828562_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Mayo 2015,2014,2015,2015,5,mayo,2015-05-01,http://www.gob.mx/cms/uploads/attachment/file/145674/Balance_Edulcorantes_mayo_15__1446828589_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Junio 2015,2014,2015,2015,6,junio,2015-06-01,http://www.gob.mx/cms/uploads/attachment/file/145672/Balance_Edulcorantes_junio_15__1446828608_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Julio 2015,2014,2015,2015,7,julio,2015-07-01,http://www.gob.mx/cms/uploads/attachment/file/145671/Balance_Edulcorantes_julio_15__1447785771_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Agosto 2015,2014,2015,2015,8,agosto,2015-08-01,http://www.gob.mx/cms/uploads/attachment/file/145666/Balance_Edulcorantes_agosto_15__1446828660_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Septiembre 2015,2014,2015,2015,9,septiembre,2015-09-01,http://www.gob.mx/cms/uploads/attachment/file/145676/Balance_Edulcorantes_septiembre_15_definitivo__1445543866_.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2014-2015?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Octubre 2015,2015,2016,2015,10,octubre,2015-10-01,http://www.gob.mx/cms/uploads/attachment/file/198594/1._Balance_Edulcorantes_octubre_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Noviembre 2015,2015,2016,2015,11,noviembre,2015-11-01,http://www.gob.mx/cms/uploads/attachment/file/198595/2._Balance_Edulcorantes_noviembre_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Diciembre 2015,2015,2016,2015,12,diciembre,2015-12-01,http://www.gob.mx/cms/uploads/attachment/file/198596/3._Balance_Edulcorantes_diciembre_2015.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Enero 2016,2015,2016,2016,1,enero,2016-01-01,http://www.gob.mx/cms/uploads/attachment/file/198597/4._Balance_Edulcorantes_enero_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Febrero 2016,2015,2016,2016,2,febrero,2016-02-01,http://www.gob.mx/cms/uploads/attachment/file/198598/5._Balance_Edulcorantes_febrero_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Marzo 2016,2015,2016,2016,3,marzo,2016-03-01,https://www.gob.mx/cms/uploads/attachment/file/239065/Balance_Edulcorantes_marzo_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Abril 2016,2015,2016,2016,4,abril,2016-04-01,https://www.gob.mx/cms/uploads/attachment/file/239061/Balance_Edulcorantes_abril_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Mayo 2016,2015,2016,2016,5,mayo,2016-05-01,https://www.gob.mx/cms/uploads/attachment/file/239067/Balance_Edulcorantes_mayo_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Junio 2016,2015,2016,2016,6,junio,2016-06-01,https://www.gob.mx/cms/uploads/attachment/file/239064/Balance_Edulcorantes_junio_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Julio 2016,2015,2016,2016,7,julio,2016-07-01,https://www.gob.mx/cms/uploads/attachment/file/239063/Balance_Edulcorantes_julio_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Agosto 2016,2015,2016,2016,8,agosto,2016-08-01,https://www.gob.mx/cms/uploads/attachment/file/239062/Balance_Edulcorantes_agosto_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance Nacional de Edulcorantes Septiembre 2016,2015,2016,2016,9,septiembre,2016-09-01,https://www.gob.mx/cms/uploads/attachment/file/239066/Balance_Edulcorantes_septiembre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2015-2016?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes octubre 2016,2016,2017,2016,10,octubre,2016-10-01,https://www.gob.mx/cms/uploads/attachment/file/413893/Balance_Edulcorantes_octubre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes noviembre 2016,2016,2017,2016,11,noviembre,2016-11-01,https://www.gob.mx/cms/uploads/attachment/file/413892/Balance_Edulcorantes_noviembre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes diciembre 2016,2016,2017,2016,12,diciembre,2016-12-01,https://www.gob.mx/cms/uploads/attachment/file/413886/Balance_Edulcorantes_diciembre_2016.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes enero 2017,2016,2017,2017,1,enero,2017-01-01,https://www.gob.mx/cms/uploads/attachment/file/413885/Balance_Edulcorantes_enero_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes febrero 2017,2016,2017,2017,2,febrero,2017-02-01,https://www.gob.mx/cms/uploads/attachment/file/413887/Balance_Edulcorantes_febrero_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes marzo 2017,2016,2017,2017,3,marzo,2017-03-01,https://www.gob.mx/cms/uploads/attachment/file/413890/Balance_Edulcorantes_marzo_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes abril 2017,2016,2017,2017,4,abril,2017-04-01,https://www.gob.mx/cms/uploads/attachment/file/413883/Balance_Edulcorantes_abril_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes mayo 2017,2016,2017,2017,5,mayo,2017-05-01,https://www.gob.mx/cms/uploads/attachment/file/413891/Balance_Edulcorantes_mayo_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes junio 2017,2016,2017,2017,6,junio,2017-06-01,https://www.gob.mx/cms/uploads/attachment/file/413889/Balance_Edulcorantes_junio_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
BALANCE NACIONAL DE EDULCORANTES,balance_nacional_de_edulcorantes,Balance nacional de edulcorantes julio 2017,2016,2017,2017,7,julio,2017-07-01,https://www.gob.mx/cms/uploads/attachment/file/413888/Balance_Edulcorantes_julio_2017.pdf,True,http://www.gob.mx/conadesuca/documentos/politica-comercial-balances-edulcorantes-zafra-2016-2017?state=published
